date,open,high,low,close,volume,adjusted
2015-05-15,120.37999725341797,121.91000366210938,120.29000091552734,121.58999633789062,12630600,89.20963287353516
2015-05-18,120.31999969482422,120.43000030517578,119.47000122070312,119.55000305175781,10208300,87.712890625
2015-05-19,118.2699966430664,119.83999633789062,118.12999725341797,118.48999786376953,8435300,86.93517303466797
2015-05-20,118.7699966430664,119.44999694824219,118.18000030517578,118.69000244140625,7789700,87.08191680908203
2015-05-21,119.58000183105469,120.61000061035156,119.44999694824219,120.3499984741211,11760700,88.29984283447266
2015-05-22,120.6500015258789,120.75,119.80000305175781,120.4000015258789,5417900,88.3365249633789
2015-05-26,120.83999633789062,122.55000305175781,120.73999786376953,122.45999908447266,10469700,89.84796905517578
2015-05-27,122.18000030517578,122.86000061035156,121.61000061035156,122.73999786376953,6490300,90.05340576171875
2015-05-28,122.5,123.02999877929688,122.22000122070312,122.44000244140625,6237600,89.8332290649414
2015-05-29,123.2300033569336,123.56999969482422,122.51000213623047,122.70999908447266,7912000,90.03136444091797
2015-06-01,122.11000061035156,122.37999725341797,120.69000244140625,121.12999725341797,13108100,89.063720703125
2015-06-02,120.16999816894531,120.26000213623047,119.11000061035156,119.44000244140625,10076200,87.82112884521484
2015-06-03,118.38999938964844,118.5999984741211,117.19999694824219,117.5199966430664,14810900,86.40938568115234
2015-06-04,118.26000213623047,119.29000091552734,118.13999938964844,119.05000305175781,10859300,87.534332275390625
2015-06-05,117.83999633789062,118.56999969482422,117.37999725341797,117.5999984741211,11200200,86.46822357177734
2015-06-08,117.95999908447266,118.16000366210938,117.37000274658203,117.47000122070312,5334000,86.37260437011719
2015-06-09,117.05999755859375,117.12999725341797,116.11000061035156,116.54000091552734,12393900,85.68882751464844
2015-06-10,115.91999816894531,116.12999725341797,115.26000213623047,115.5199966430664,12183600,84.93890380859375
2015-06-11,116.55999755859375,117.97000122070312,116.23999786376953,117.94999694824219,13849300,86.7255859375
2015-06-12,117.58999633789062,119.06999969482422,117.55000305175781,117.94999694824219,7863100,86.7255859375
2015-06-15,118.88999938964844,119.05999755859375,117.73999786376953,118.13999938964844,8194200,86.86522674560547
2015-06-16,118.61000061035156,119.08000183105469,117.94000244140625,119.06999969482422,7046400,87.54905700683594
2015-06-17,118.5,118.62999725341797,117.25,118.1500015258789,13626100,86.87263488769531
2015-06-18,117.37000274658203,117.73999786376953,116.75,117.56999969482422,10123300,86.44615936279297
2015-06-19,118.51000213623047,119.19000244140625,118.48999786376953,119.08000183105469,10439200,87.55644226074219
2015-06-22,117.83999633789062,118.13999938964844,116.58999633789062,116.6500015258789,9769000,85.769683837890625
2015-06-23,115.7300033569336,116.95999908447266,115.69000244140625,115.94999694824219,8945100,85.25499725341797
2015-06-24,116.51000213623047,117.16999816894531,116.16000366210938,116.94999694824219,8600400,85.99031066894531
2015-06-25,116.58999633789062,117.08000183105469,116.19000244140625,116.54000091552734,8287800,85.68882751464844
2015-06-26,115.66999816894531,115.87000274658203,114.87999725341797,115.2300033569336,11673000,84.72563171386719
2015-06-29,116.95999908447266,118.66999816894531,116.45999908447266,118.27999877929688,17132900,86.96820068359375
2015-06-30,117.4000015258789,118.69999694824219,117.33000183105469,117.45999908447266,13469000,86.36529541015625
2015-07-01,115.81999969482422,116.36000061035156,115.43000030517578,115.62000274658203,12451500,85.19951629638672
2015-07-02,116.31999969482422,116.66000366210938,115.87999725341797,116,6682100,85.47955322265625
2015-07-06,118.05000305175781,118.6500015258789,117.05999755859375,118.1500015258789,10605800,87.06383514404297
2015-07-07,119.66000366210938,120.48999786376953,118.94999694824219,119.26000213623047,16160100,87.88182067871094
2015-07-08,120.0199966430664,120.56999969482422,119.5,120.29000091552734,9951800,88.64076232910156
2015-07-09,118.69999694824219,119.12000274658203,117.8499984741211,117.91999816894531,11108900,86.89437103271484
2015-07-10,116.04000091552734,116.72000122070312,115.76000213623047,116.05000305175781,13636600,85.51639556884766
2015-07-13,115.38999938964844,116.45999908447266,115.38999938964844,115.69000244140625,8006700,85.2510986328125
2015-07-14,116.0199966430664,116.2699966430664,115.66000366210938,116.06999969482422,4227800,85.53113555908203
2015-07-15,116.11000061035156,117.55000305175781,116.04000091552734,117.30000305175781,8720400,86.437530517578125
2015-07-16,116.88999938964844,118.16000366210938,116.87000274658203,118.11000061035156,7306500,87.03435516357422
2015-07-17,118.37000274658203,118.88999938964844,118.36000061035156,118.72000122070312,7404900,87.48388671875
2015-07-20,118.29000091552734,118.6500015258789,117.9000015258789,118.22000122070312,5941000,87.11543273925781
2015-07-21,117.68000030517578,118.93000030517578,117.66000366210938,118.86000061035156,5627500,87.587066650390625
2015-07-22,119.01000213623047,119.9000015258789,118.94999694824219,119.5999984741211,6228900,88.13237762451172
2015-07-23,119.5999984741211,121.19999694824219,119.44999694824219,121.08999633789062,9087700,89.2303466796875
2015-07-24,121.5,121.55000305175781,120.91999816894531,121.38999938964844,7307900,89.45137023925781
2015-07-27,122.19000244140625,122.29000091552734,121.4800033569336,122.04000091552734,8172000,89.93041229248047
2015-07-28,121.16000366210938,121.56999969482422,120.9000015258789,121.1500015258789,9128200,89.274566650390625
2015-07-29,121.0199966430664,121.16999816894531,120.41999816894531,120.69999694824219,6706400,88.94290924072266
2015-07-30,121.20999908447266,121.94000244140625,121.1500015258789,121.62999725341797,6146600,89.62824249267578
2015-07-31,122.44000244140625,122.9000015258789,122.05999755859375,122.52999877929688,9178400,90.29146575927734
2015-08-03,122.31999969482422,123.75,122.31999969482422,123.55000305175781,11753700,91.24193572998047
2015-08-04,123.16000366210938,123.31999969482422,122.45999908447266,122.56999969482422,6448800,90.51819610595703
2015-08-05,121.7699966430664,121.91000366210938,121.19000244140625,121.6500015258789,7574400,89.83873748779297
2015-08-06,122,122.87000274658203,122,122.7300033569336,6118100,90.63631439208984
2015-08-07,123.30000305175781,124.5,123.23999786376953,124.33999633789062,8317000,91.82530975341797
2015-08-10,123.41000366210938,123.56999969482422,122.5199966430664,122.80000305175781,7461700,90.68804168701172
2015-08-11,124.30000305175781,125.12999725341797,124.16000366210938,124.75,11145700,92.12810516357422
2015-08-12,124.93000030517578,125.70999908447266,124,124.06999969482422,8455200,91.62599182128906
2015-08-13,123.83000183105469,124.41999816894531,123.22000122070312,123.66999816894531,7691400,91.330535888671875
2015-08-14,123.47000122070312,124.37000274658203,123.19999694824219,123.95999908447266,4324700,91.54468536376953
2015-08-17,124.70999908447266,125.0999984741211,124.38999938964844,124.5199966430664,7880300,91.9582290649414
2015-08-18,123.80000305175781,124.29000091552734,123.37999725341797,123.54000091552734,5024300,91.234527587890625
2015-08-19,123.05999755859375,124.93000030517578,122.98999786376953,124.76000213623047,10736000,92.1354751586914
2015-08-20,125.37000274658203,126.0999984741211,125.18000030517578,126.0199966430664,9078300,93.06597137451172
2015-08-21,126.16000366210938,126.73999786376953,125.58999633789062,126.4000015258789,10718300,93.34662628173828
2015-08-24,128.30999755859375,128.9199981689453,125.81999969482422,126.36000061035156,16663400,93.31705474853516
2015-08-25,124.55000305175781,124.79000091552734,123.55999755859375,124.33000183105469,15354800,91.81791687011719
2015-08-26,123,123.51000213623047,121.36000061035156,121.93000030517578,16429900,90.04553985595703
2015-08-27,121.81999969482422,122.87000274658203,121.6500015258789,122,9127000,90.09722900390625
2015-08-28,123.1500015258789,123.47000122070312,122.2300033569336,122.36000061035156,9946200,90.36308288574219
2015-08-31,123.36000061035156,123.47000122070312,121.33999633789062,121.41999816894531,8617600,89.66890716552734
2015-09-01,121.63999938964844,122.08999633789062,120.9800033569336,122.02999877929688,15298200,90.31500244140625
2015-09-02,121.41999816894531,121.9800033569336,120.86000061035156,120.9800033569336,9515200,89.53790283203125
2015-09-03,121.37999725341797,121.66999816894531,120.70999908447266,121.56999969482422,7042500,89.974578857421875
2015-09-04,122.44999694824219,122.93000030517578,121.81999969482422,122.68000030517578,7951300,90.79609680175781
2015-09-08,121.37999725341797,121.55999755859375,120.76000213623047,120.87000274658203,7049500,89.456512451171875
2015-09-09,119.62999725341797,121.70999908447266,119.55999755859375,121.44999694824219,7441900,89.88575744628906
2015-09-10,121.0199966430664,121.19000244140625,120.44999694824219,120.62999725341797,6789700,89.2788314819336
2015-09-11,121.47000122070312,122.08000183105469,121.33000183105469,121.38999938964844,5890900,89.84134674072266
2015-09-14,121.94999694824219,122.1500015258789,121.27999877929688,121.58000183105469,4221700,89.98194885253906
2015-09-15,120.88999938964844,121.05000305175781,119.12000274658203,119.25,11895000,88.25750732421875
2015-09-16,118.95999908447266,119.44000244140625,118.55000305175781,118.80000305175781,6949800,87.92449951171875
2015-09-17,118.87999725341797,120.37000274658203,118.7300033569336,120.25,19843600,88.99762725830078
2015-09-18,121.20999908447266,122.19999694824219,121.12999725341797,122.0999984741211,14963300,90.36681365966797
2015-09-21,121.01000213623047,121.11000061035156,119.77999877929688,120.11000061035156,10085600,88.89398193359375
2015-09-22,121.44000244140625,122.38999938964844,121.13999938964844,121.77999877929688,9968200,90.12999725341797
2015-09-23,121.62000274658203,122.06999969482422,120.98999786376953,121.7699966430664,6769900,90.12261962890625
2015-09-24,123.16999816894531,123.68000030517578,122.48999786376953,122.5999984741211,9605800,90.73680877685547
2015-09-25,121.6500015258789,121.93000030517578,121.2699966430664,121.54000091552734,8383700,89.95235443115234
2015-09-28,122.19999694824219,123.7699966430664,122.19999694824219,123.62000274658203,9833400,91.49175262451172
2015-09-29,123.54000091552734,124.29000091552734,123.25,123.97000122070312,9006100,91.750823974609375
2015-09-30,123.41000366210938,123.80000305175781,123.12000274658203,123.54000091552734,9832600,91.43255615234375
2015-10-01,124.08000183105469,124.5199966430664,123.66000366210938,123.80999755859375,9069400,91.82269287109375
2015-10-02,125.58999633789062,126.20999908447266,124.18000030517578,124.55999755859375,13000400,92.37891387939453
2015-10-05,123.72000122070312,123.83000183105469,122.77999877929688,122.87000274658203,11362700,91.12553405761719
2015-10-06,122.55000305175781,123.5999984741211,122.41000366210938,123.4000015258789,5687800,91.51859283447266
2015-10-07,122.80999755859375,123.33000183105469,122.51000213623047,122.98999786376953,6712800,91.214508056640625
2015-10-08,123.29000091552734,123.37000274658203,121.66000366210938,121.95999908447266,12882300,90.4506607055664
2015-10-09,121.97000122070312,122.63999938964844,121.9000015258789,122.27999877929688,9038100,90.68794250488281
2015-10-12,123.02999877929688,123.43000030517578,122.91000366210938,123.20999908447266,4241000,91.37767028808594
2015-10-13,123.52999877929688,123.5999984741211,122.80000305175781,123.41999816894531,6147200,91.533447265625
2015-10-14,123.69999694824219,124.55000305175781,123.30000305175781,124.5,9738100,92.33441162109375
2015-10-15,124.30999755859375,124.45999908447266,123.77999877929688,123.88999938964844,6924300,91.88200378417969
2015-10-16,124.25,124.47000122070312,123.87000274658203,123.93000030517578,8048300,91.91170501708984
2015-10-19,123.79000091552734,123.97000122070312,122.91000366210938,123.58999633789062,6238400,91.65950012207031
2015-10-20,122.80000305175781,122.97000122070312,122.55000305175781,122.83000183105469,6431300,91.09589385986328
2015-10-21,123.61000061035156,124.22000122070312,123.47000122070312,124.05000305175781,6603800,92.00064849853516
2015-10-22,124.0999984741211,124.77999877929688,123.51000213623047,124.26000213623047,6934100,92.15642547607422
2015-10-23,123.0999984741211,123.45999908447266,122.8499984741211,123.19999694824219,7058200,91.37027740478516
2015-10-26,123.87000274658203,124.19999694824219,123.80999755859375,124.0199966430664,5859800,91.97840881347656
2015-10-27,124.51000213623047,124.9000015258789,124.16000366210938,124.33000183105469,7156800,92.20835876464844
2015-10-28,124.2699966430664,124.33999633789062,123.30000305175781,123.83000183105469,8468700,91.837554931640625
2015-10-29,123.18000030517578,123.22000122070312,121.69999694824219,121.86000061035156,12108000,90.37650299072266
2015-10-30,122.23999786376953,122.80999755859375,122.0199966430664,122.77999877929688,11861400,91.05878448486328
2015-11-02,121.77999877929688,122.18000030517578,121.68000030517578,121.94999694824219,8751000,90.640289306640625
2015-11-03,121.6500015258789,121.73999786376953,120.79000091552734,120.94999694824219,8921600,89.89702606201172
2015-11-04,121.0999984741211,121.54000091552734,120.69999694824219,121.08999633789062,5980800,90.00114440917969
2015-11-05,121.05000305175781,121.05999755859375,120.30000305175781,120.7699966430664,7268400,89.7632827758789
2015-11-06,119.48999786376953,119.52999877929688,118.73999786376953,119,10604700,88.44773864746094
2015-11-09,118.0999984741211,118.9000015258789,118,118.33000183105469,9159500,87.94970703125
2015-11-10,118.5,119.20999908447266,118.37999725341797,118.68000030517578,6712500,88.20990753173828
2015-11-11,118.3499984741211,118.58000183105469,118.2699966430664,118.43000030517578,2857900,88.02406311035156
2015-11-12,118.75,119.44000244140625,118.69999694824219,119,6805700,88.44773864746094
2015-11-13,119.31999969482422,119.9000015258789,119.22000122070312,119.68000030517578,7906600,88.95314025878906
2015-11-16,119.79000091552734,120,119.12999725341797,119.56999969482422,5485300,88.87139129638672
2015-11-17,119,120.12999725341797,118.66000366210938,119.7699966430664,5122900,89.020050048828125
2015-11-18,119.58000183105469,120.19000244140625,119.36000061035156,120.0199966430664,5233900,89.2058334350586
2015-11-19,120.87999725341797,121.1500015258789,120.68000030517578,120.81999969482422,6643000,89.80043029785156
2015-11-20,120.93000030517578,121.04000091552734,120.27999877929688,120.44999694824219,5971000,89.52542877197266
2015-11-23,120.52999877929688,121.12000274658203,120.31999969482422,120.81999969482422,5436300,89.80043029785156
2015-11-24,120.9000015258789,121.19999694824219,120.58000183105469,120.80999755859375,3371500,89.792999267578125
2015-11-25,121.16999816894531,121.41999816894531,120.94999694824219,121.08999633789062,3280900,90.00114440917969
2015-11-27,121.25,121.31999969482422,120.95999908447266,120.97000122070312,2570600,89.91191864013672
2015-11-30,121.0999984741211,121.52999877929688,121.05999755859375,121.44999694824219,5179800,90.26868438720703
2015-12-01,121.26000213623047,122.8499984741211,121.26000213623047,122.83000183105469,12766600,91.48799896240234
2015-12-02,122.66000366210938,123.04000091552734,122.19000244140625,122.87000274658203,7345800,91.5177993774414
2015-12-03,121.36000061035156,121.4000015258789,118.98999786376953,119.52999877929688,16612200,89.03004455566406
2015-12-04,119.52999877929688,120.93000030517578,119.47000122070312,120.58000183105469,11843800,89.812103271484375
2015-12-07,120.80999755859375,122.45999908447266,120.80000305175781,121.75,9016700,90.6835708618164
2015-12-08,122.27999877929688,122.43000030517578,121.44999694824219,121.80999755859375,7257500,90.728271484375
2015-12-09,121.3499984741211,122.1500015258789,120.51000213623047,121.68000030517578,8993900,90.63141632080078
2015-12-10,121.79000091552734,122.02999877929688,121.48999786376953,121.83999633789062,5606900,90.75060272216797
2015-12-11,123.02999877929688,124.0999984741211,122.87000274658203,123.76000213623047,12300000,92.18067932128906
2015-12-14,123.08000183105469,123.1500015258789,121.75,122.16000366210938,10661100,90.988922119140625
2015-12-15,121.0199966430664,121.5999984741211,120.83000183105469,121.44000244140625,8795500,90.45267486572266
2015-12-16,121.06999969482422,122.16999816894531,120.5,121.18000030517578,10988600,90.25901794433594
2015-12-17,121.77999877929688,122.77999877929688,121.63999938964844,122.55000305175781,9923000,91.279449462890625
2015-12-18,123.08000183105469,123.5199966430664,122.81999969482422,123.2300033569336,10171700,91.7859115600586
2015-12-21,123.43000030517578,123.77999877929688,122.91999816894531,123.19999694824219,7494900,91.76356506347656
2015-12-22,122.6500015258789,122.80000305175781,121.98999786376953,122.30999755859375,5445800,91.10063934326172
2015-12-23,121.2300033569336,121.61000061035156,120.87000274658203,121.38999938964844,7287100,90.415435791015625
2015-12-24,121.47000122070312,121.87000274658203,121.4000015258789,121.83000183105469,3364600,90.933380126953125
2015-12-28,121.98999786376953,122.66999816894531,121.8499984741211,122.19000244140625,7586600,91.2021255493164
2015-12-29,121.69000244140625,121.73999786376953,120.01000213623047,120.16000366210938,7787500,89.68693542480469
2015-12-30,119.91999816894531,120.54000091552734,119.66999816894531,120.04000091552734,5508900,89.59735107421875
2015-12-31,120.56999969482422,120.86000061035156,120.25,120.58000183105469,7897700,90.00045013427734
2016-01-04,121.93000030517578,122.44999694824219,121.31999969482422,121.44999694824219,10591900,90.64974212646484
2016-01-05,120.87999725341797,121.5,120.66000366210938,120.95999908447266,6242600,90.2840347290039
2016-01-06,122.30000305175781,122.62000274658203,122.05000305175781,122.58999633789062,8916900,91.50066375732422
2016-01-07,122.68000030517578,122.93000030517578,121.79000091552734,122.80999755859375,10202200,91.66487121582031
2016-01-08,122.43000030517578,123.47000122070312,122.2300033569336,123.36000061035156,9577200,92.0754165649414
2016-01-11,122.04000091552734,122.79000091552734,121.86000061035156,122.01000213623047,10040300,91.0677719116211
2016-01-12,122.33999633789062,124.31999969482422,122.1500015258789,123.7699966430664,12897700,92.38142395019531
2016-01-13,123.52999877929688,125.5,123.2699966430664,124.98999786376953,15577600,93.29204559326172
2016-01-14,124.47000122070312,124.97000122070312,123.33999633789062,123.81999969482422,12873800,92.41874694824219
2016-01-15,125.4000015258789,125.95999908447266,125.08000183105469,125.75,13976300,93.859283447265625
2016-01-19,125.12999725341797,126.06999969482422,124.94999694824219,125.36000061035156,8926600,93.5682144165039
2016-01-20,126.9800033569336,127.91999816894531,126.41999816894531,126.68000030517578,17283300,94.55345153808594
2016-01-21,126.94000244140625,127.29000091552734,125.66999816894531,125.81999969482422,11001600,93.91155242919922
2016-01-22,124.91000366210938,125.52999877929688,124.5199966430664,125.33999633789062,10164300,93.55323028564453
2016-01-25,125.94999694824219,126.2699966430664,125.6500015258789,126.0199966430664,5738200,94.06080627441406
2016-01-26,125.98999786376953,126.45999908447266,125.75,126.08000183105469,5692600,94.10559844970703
2016-01-27,125.75,126.29000091552734,125.19000244140625,126.05000305175781,7957800,94.0832290649414
2016-01-28,125.54000091552734,126.41000366210938,125.45999908447266,126.2300033569336,10575400,94.2175521850586
2016-01-29,127.41000366210938,127.86000061035156,126.91999816894531,127.30000305175781,13170700,95.01618957519531
2016-02-01,126.79000091552734,127.06999969482422,126.29000091552734,126.66999816894531,9948400,94.72530364990234
2016-02-02,128.10000610351562,129.0399932861328,128,129.02000427246094,10400000,96.48265075683594
2016-02-03,128.27999877929688,129.94000244140625,127.91999816894531,127.94999694824219,13309000,95.6825180053711
2016-02-04,128.22000122070312,128.58999633789062,127.51000213623047,128.57000732421875,9953500,96.14612579345703
2016-02-05,127.88999938964844,129,127.58999633789062,128.72000122070312,9200800,96.25831604003906
2016-02-08,129.72000122070312,131.6300048828125,129.67999267578125,131.49000549316406,14452200,98.32978057861328
2016-02-09,132.0399932861328,132.05999755859375,130.9600067138672,131.6300048828125,15232100,98.4344482421875
2016-02-10,131.6999969482422,132.83999633789062,131.11000061035156,132.7899932861328,12797100,99.30191802978516
